SMILES,docking_score_kcal_mol,selectivity_note
Cc1nonc1CC(=O)NC[C@H]1CCCN(c2ccnc(-c3nn[nH]n3)n2)C1,-7.485,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@H]1CN(c2cncc(-c3nn[nH]n3)n2)CCO1)[C@H]1CCc2nn[nH]c2C1,-7.998,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(c1c[nH]c(-c2nn[nH]n2)c1)N1CC[C@H](Nc2cnc(-c3nn[nH]n3)cn2)C1,-7.125,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@@]1(O)CCN(c2cncc(-c3nn[nH]n3)n2)C1)c1ccnc2[nH]nnc12,-7.817,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
COc1ccc(C(=O)NC[C@H]2CCN(c3ccnc(-c4nn[nH]n4)n3)C2)nn1,-7.262,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@@H]1CCCN1c1cncc(-c2nn[nH]n2)n1)c1cnnc(O)c1,-7.09,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1c[nH]c(C(=O)N[C@H]2CCN(c3cncc(-c4nn[nH]n4)n3)C[C@@H]2O)n1,-7.018,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@@H]1CCN(c2cncc(-c3nn[nH]n3)n2)C1)c1cc(-n2ccnc2)ccn1,-7.272,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
CN(C(=O)c1n[nH]c2c1CCC2)[C@H]1CN(c2ccnc(-c3nn[nH]n3)n2)C[C@@H]1O,-7.114,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@@H]1COCCN1c1ccncc1-c1nn[nH]n1)c1cc(-n2ccnc2)ccn1,-7.235,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
CN(C(=O)c1cc(-c2nn[nH]n2)c[nH]1)[C@H]1CN(c2cncc(-c3nn[nH]n3)n2)C[C@@H]1O,-7.677,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@H]1COCCN1c1ncccc1-c1nn[nH]n1)c1nc2ncccn2n1,-7.574,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
C[C@H]1CN(c2cncc(-c3nn[nH]n3)n2)CC[C@H]1NC(=O)c1nc2ncccn2n1,-7.122,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NCC(=O)N1CC[C@H]2CN(c3ccncc3-c3nn[nH]n3)C[C@H]21)c1ncccc1O,-7.361,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@@H]1COCCN1c1ncccc1-c1nn[nH]n1)c1cnc2[nH]c(O)nc2c1,-7.718,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1nonc1C(=O)NCC[C@H]1CCN(c2cncc(-c3nn[nH]n3)n2)C1,-7.225,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1nonc1C(=O)NC[C@H]1COCCN1c1ccc(-c2nn[nH]n2)nn1,-7.355,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(c1cc(-c2nn[nH]n2)c[nH]1)N1C[C@H]2CC[C@@H](C1)N2c1cncc(-c2nn[nH]n2)n1,-7.161,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(c1cnc2[nH]c(O)nc2c1)N1CC[C@H]2[C@H](CCN2c2cncc(-c3nn[nH]n3)n2)C1,-7.94,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1nnc(CC(=O)NC[C@H]2CN(c3cncc(-c4nn[nH]n4)n3)CCO2)o1,-7.125,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(c1cnn2ncccc12)N1CC[C@H]2[C@@H]1CCN2c1cncc(-c2nn[nH]n2)n1,-7.043,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1cc(C(=O)NC[C@@H]2CN(c3cncc(-c4nn[nH]n4)n3)CCO2)cnn1,-7.36,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C1C[C@H](C(=O)NC[C@H]2C[C@@H](NC(=O)c3cc(-c4nn[nH]n4)c[nH]3)C2)NC(=O)N1,-7.2,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@H]1CCN(c2cncc(-c3nn[nH]n3)n2)C1)c1cnnc(O)c1,-7.166,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@H]1COCCN1c1cncc(-c2nn[nH]n2)n1)[C@H]1CCc2nn[nH]c2C1,-7.816,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NCC(=O)N1CCN(c2ccnc(-c3nn[nH]n3)n2)CC1)[C@@H]1CCCN1,-7.275,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1nonc1CC(=O)N1C[C@H]2CN(c3cncc(-c4nn[nH]n4)n3)C[C@@]2(C)C1,-7.309,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NCC(=O)N1CC[C@H]2[C@@H]1CCCN2c1cncc(-c2nn[nH]n2)n1)c1ncccc1O,-7.872,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@@H]1COCCN1c1cncc(-c2nn[nH]n2)n1)c1cn(-c2cccnc2)nn1,-7.396,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1cc(C(=O)NC[C@H]2COCCN2c2cncc(-c3nn[nH]n3)n2)on1,-7.212,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@H]1COCCN1c1ccnc(-c2nn[nH]n2)n1)c1cnnc(O)c1,-7.131,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(c1ncccc1F)N1C[C@H]2OCCN(C(=O)c3cncc(-c4nn[nH]n4)n3)[C@H]2C1,-7.72,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1nonc1CC(=O)N[C@@H]1CCCN(c2cncc(-c3nn[nH]n3)n2)C1,-7.074,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(c1ccc2nn[nH]c2n1)N1CC[C@H]2OCCN(c3cncc(-c4nn[nH]n4)n3)[C@@H]2C1,-7.934,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1c[nH]c(C(=O)NC[C@H]2COCCN2c2cncc(-c3nn[nH]n3)n2)n1,-7.187,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@H]1CN(c2ccc(-c3nn[nH]n3)nn2)CCO1)c1cnnc(O)c1,-7.543,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1nn[nH]c1C(=O)NC[C@H]1COCCN1c1cncc(-c2nn[nH]n2)n1,-7.117,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
CNC(=O)c1cncc(C(=O)NC[C@@H]2CN(c3cncc(-c4nn[nH]n4)n3)C[C@H]2O)c1,-7.541,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@@H]1CN(c2ccnc(-c3nn[nH]n3)n2)CCO1)c1c[nH]c(-c2nn[nH]n2)c1,-7.597,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NCC(=O)N1CC[C@H]2CN(c3cncc(-c4nn[nH]n4)n3)C[C@H]21)c1ncccc1O,-7.641,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@@H]1CN(c2ccnc(-c3nn[nH]n3)n2)CCO1)c1ccc(-n2cncn2)nc1,-7.515,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(c1c[nH]c(-c2nn[nH]n2)c1)N1CC[C@@H]2[C@H](CCN2c2cncc3c2N=NNN=N3)C1,-7.986,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(N[C@H]1CCCN(c2cncc(-c3nn[nH]n3)n2)C1)c1cnnc(O)c1,-7.179,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@H]1COCCN1C(=O)c1cc(-c2nn[nH]n2)c[nH]1)c1ccnc2[nH]nnc12,-7.361,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@H]1CN(c2cncc(-c3nn[nH]n3)n2)CCO1)c1ccnc2[nH]nnc12,-7.8,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1nonc1CC(=O)N[C@@H]1CN(c2ccnc(-c3nn[nH]n3)n2)CC[C@@H]1C,-7.315,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1noc(C)c1C(=O)N[C@H]1CCN(c2ccnc(-c3nn[nH]n3)n2)C[C@H]1O,-7.114,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@H]1CCCN1c1ncccc1-c1nn[nH]n1)c1ccnc2[nH]nnc12,-7.257,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NCC(=O)N1CC[C@H](N=c2cc[nH]c(-c3nn[nH]n3)n2)C1)c1ncccc1O,-7.274,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(N[C@H]1C[C@H]2CC[C@@H]1N2c1ccc2nnnn2n1)c1ccnc2[nH]nnc12,-7.714,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@H]1COCCN1c1cnc(-c2nn[nH]n2)cn1)c1cnc2[nH]c(O)nc2c1,-7.796,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1c[nH]nc1C(=O)N[C@H]1CCN(c2ccnc(-c3nn[nH]n3)n2)C[C@H]1O,-7.11,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1nonc1CC(=O)NC[C@H]1COCCN1c1ccnc(-c2nn[nH]n2)n1,-7.624,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
COc1ccc(C(=O)N[C@H]2CCCN(c3ccnc(-c4nn[nH]n4)n3)C2)nn1,-7.032,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@H]1CN(c2ncccc2-c2nn[nH]n2)CCO1)c1ccnc2[nH]nnc12,-7.693,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@H]1COCCN1c1cncc(-c2nn[nH]n2)n1)c1nccn2ccnc12,-7.25,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1nonc1CC(=O)N[C@@H]1CCCN(c2ccnc(-c3nn[nH]n3)n2)C1,-7.457,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@H]1COCCN1c1cncc(-c2nn[nH]n2)n1)[C@@H]1CCc2nn[nH]c2C1,-7.412,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@H]1COCCN1c1cncc(-c2nn[nH]n2)n1)[C@H]1COc2ccccc2O1,-7.402,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@H]1CCCN(c2cncc(-c3nn[nH]n3)n2)C1)c1cnnc(O)c1,-7.375,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
CN(C(=O)c1cc(-c2nn[nH]n2)c[nH]1)[C@H]1CN(c2ncccc2-c2nn[nH]n2)C[C@@H]1O,-7.534,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1nn[nH]c1C(=O)NC[C@H]1CC[C@@H](NC(=O)c2ccc(-c3nn[nH]n3)[nH]2)C1,-7.243,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
CN(C(=O)c1cn(C)c(=O)cn1)[C@H]1CN(c2cncc(-c3nn[nH]n3)n2)C[C@@H]1O,-7.42,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1cc(C(=O)NC[C@@H]2CN(c3cncc(-c4nn[nH]n4)n3)CCO2)nn1C,-7.364,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cn1cc(C(=O)NC[C@H]2CN(c3cncc(-c4nn[nH]n4)n3)CCO2)c(O)nc1=O,-7.661,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C1C[C@H](C(=O)NC[C@H]2CCN(C(=O)c3ccc(-c4nn[nH]n4)[nH]3)C2)NC(=O)N1,-7.09,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cn1cc(C(=O)NC[C@H]2COCCN2c2cncc(-c3nn[nH]n3)n2)c(O)nc1=O,-7.697,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@@H]1CCN(c2ccnc(-c3nn[nH]n3)n2)C1)c1cc(-n2ccnc2)ccn1,-7.577,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1nonc1CC(=O)N[C@H]1CCN(c2ccnc(-c3nn[nH]n3)n2)C[C@H]1O,-7.537,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(c1ccc2nnc(O)n2c1)N1CC[C@@H]2[C@@H]1CCCN2c1cncc(-c2nn[nH]n2)n1,-7.464,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cn1nnc(C(=O)NC[C@H]2CC[C@@H](NC(=O)c3c[nH]c(-c4nn[nH]n4)c3)C2)n1,-7.091,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1nonc1CC(=O)N[C@H]1CCCN(c2ccnc(-c3nn[nH]n3)n2)[C@H]1C,-7.619,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@H]1CN(c2ccnc(-c3nn[nH]n3)n2)CCO1)c1ccnc2[nH]nnc12,-7.535,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cn1nnc(C(=O)NC[C@H]2CCCCN2c2ncccc2-c2nn[nH]n2)n1,-7.27,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(N[C@@H]1CCCN(c2ccnc(-c3nn[nH]n3)n2)C1)[C@@H]1CCc2nn[nH]c2C1,-7.494,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cn1ccc(C(=O)NCC[C@H]2CCN(c3cncc(-c4nn[nH]n4)n3)C2)cc1=O,-7.129,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1nonc1CC(=O)N[C@H]1CC[C@H](N=c2cc[nH]c(-c3nn[nH]n3)n2)CC1,-7.176,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
CCCN(C(=O)c1cnn(C)n1)[C@H]1CCCN(c2cncc(-c3nn[nH]n3)n2)C1,-7.381,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(c1nc[nH]n1)N1CC[C@H]2CCN(c3cncc(-c4nn[nH]n4)n3)[C@H]2C1,-7.065,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1nonc1C(=O)N1CC[C@H]2CN(c3ccnc(-c4nn[nH]n4)n3)C[C@H]21,-7.655,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@@H]1CN(c2ncccc2-c2nn[nH]n2)CCO1)c1nc2ncccn2n1,-7.214,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@H]1COCCN1c1ccnc(-c2nn[nH]n2)n1)c1nc2ncccn2n1,-7.778,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@@]1(O)CCN(c2cncc(-c3nn[nH]n3)n2)C1)c1nc2ncccn2n1,-7.629,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@@H]1CCN(c2ccnc(-c3nn[nH]n3)n2)C1)C1CCN(CCc2cnn[nH]2)CC1,-7.484,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
C[C@H]1CC[C@@H](NC(=O)c2cnn(C)n2)CN1c1cncc(-c2nn[nH]n2)n1,-7.058,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(c1ccnc2[nH]nnc12)N1C[C@H]2CCN(c3ccnc(-c4nn[nH]n4)n3)C[C@H]21,-7.696,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@@H]1COCCN1c1ccnc(-c2nn[nH]n2)n1)c1cnn2ncccc12,-7.539,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@@H]1COCCN1c1ncccc1-c1nn[nH]n1)c1c[nH]c(-c2nn[nH]n2)c1,-7.145,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@H]1CN(c2cncc(-c3nn[nH]n3)n2)CCO1)c1noc2c1COCC2,-7.486,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1nonc1CC(=O)N1CC[C@@H](NC(=O)c2c[nH]c(-c3nn[nH]n3)c2)[C@H](O)C1,-7.105,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1ccc(=O)n(CC(=O)NC[C@H]2COCCN2C(=O)c2ccc(-c3nn[nH]n3)[nH]2)n1,-7.172,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
CC(C)n1cc(C(=O)N[C@H]2CCN(c3ccnc(-c4nn[nH]n4)n3)C[C@H]2O)nn1,-7.304,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(c1cnn2ncccc12)N1CC[C@H]2OCCN(c3cncc(-c4nn[nH]n4)n3)[C@H]2C1,-7.233,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1nonc1CC(=O)N[C@@H]1CN(c2cncc(-c3nn[nH]n3)n2)C[C@@H]1O,-7.154,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
CN(C(=O)c1ccnc(O)c1)[C@H]1CN(c2cncc(-c3nn[nH]n3)n2)C[C@@H]1O,-7.469,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
C[C@H]1C[C@@H](NC(=O)c2cn(C)c(=O)cn2)CCN1c1cncc(-c2nn[nH]n2)n1,-7.044,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cn1nnc(C(=O)N[C@@H]2CCCN(c3ccnc(-c4nn[nH]n4)n3)C2)n1,-7.11,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cn1nnc(C(=O)NC[C@H]2CCCN(c3ccnc(-c4nn[nH]n4)n3)C2)n1,-7.451,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@H]1CCN(c2ccnc(-c3nn[nH]n3)n2)C1)c1cnnc(O)c1,-7.281,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@H]1COCCN1c1cncc(-c2nn[nH]n2)n1)c1ccc(-n2cncn2)nc1,-7.225,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@@H]1COCCN1c1cncc(-c2nn[nH]n2)n1)c1ccnc2[nH]nnc12,-7.612,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
C[C@H]1[C@@H](NC(=O)c2c[nH]c(-c3nn[nH]n3)c2)CCN1C(=O)c1nc2ncccn2n1,-7.19,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cn1nnc(C(=O)N[C@H]2CCCN(c3ccnc(-c4nn[nH]n4)n3)C2)n1,-7.283,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cn1cc(C(=O)N[C@@H]2CC[C@@H](CNC(=O)c3ccc(-c4nn[nH]n4)[nH]3)C2)ncc1=O,-7.617,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
C[C@@H]1[C@@H](NC(=O)c2cccnn2)CCN1c1cncc(-c2nn[nH]n2)n1,-7.183,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cn1nnc(C(=O)N[C@H]2CCN(c3cncc(-c4nn[nH]n4)n3)C[C@@H]2O)n1,-7.081,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(c1ccc(-c2nn[nH]n2)[nH]1)N1CC[C@@H]2CCN(c3cncc(-c4nn[nH]n4)n3)[C@H]2C1,-7.783,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1nonc1CC(=O)N1CC[C@H]2OCCN(c3cncc(-c4nn[nH]n4)n3)[C@@H]2C1,-7.143,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1c[nH]nc1C(=O)N[C@H]1CCCN(c2ccnc(-c3nn[nH]n3)n2)C1,-7.063,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C1C[C@@H](C(=O)NC[C@H]2CCCN(c3cncc(-c4nn[nH]n4)n3)C2)NC(=O)N1,-7.476,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
C[C@@H](Oc1ccc(-c2nn[nH]n2)cc1)C(=O)NC[C@H]1CN(c2cncc(-c3nn[nH]n3)n2)CCO1,-7.787,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NCC(=O)N1CC[C@@H]2[C@@H]1CCCN2C(=O)c1ccc(-c2nn[nH]n2)[nH]1)c1ncccc1O,-7.685,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@H]1CCN(c2ccnc(-c3nn[nH]n3)n2)C1)c1ccn2nnnc2c1,-7.488,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(c1cnn[nH]1)N1CC[C@@H]2[C@H](CCN2c2cncc(-c3nn[nH]n3)n2)C1,-7.401,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1nc(C(=O)N[C@@H]2CN(c3ccnc(-c4nn[nH]n4)n3)C[C@H]2C)nn1-c1nc[nH]n1,-7.568,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@H]1CN(c2ncccc2-c2nn[nH]n2)CCO1)[C@@H]1CCc2nn[nH]c2C1,-7.435,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
CN(C(=O)c1cnn(C)n1)[C@H]1CN(c2cncc(-c3nn[nH]n3)n2)C[C@@H]1O,-7.748,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@H]1CN(c2ccc(-c3nn[nH]n3)nn2)CCO1)[C@H]1CCc2nn[nH]c2C1,-8.137,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
CN(C(=O)c1cnn(C)c1N)[C@H]1CN(c2cncc(-c3nn[nH]n3)n2)C[C@@H]1O,-7.291,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1ccc(C(=O)NC[C@H]2CN(c3cncc(-c4nn[nH]n4)n3)C[C@H]2O)c(O)n1,-7.617,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
C[C@]1(NC(=O)c2c[nH]c(-c3nn[nH]n3)c2)CCN(c2ccnc(-c3nn[nH]n3)n2)C1,-7.54,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@@H]1COCCN1c1cncc(-c2nn[nH]n2)n1)c1cnc2[nH]c(O)nc2c1,-7.396,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(N[C@H]1[C@@H]2CN(c3cncc(-c4nn[nH]n4)n3)C[C@@H]21)c1nc2ncccn2n1,-7.319,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1nonc1CC(=O)NC[C@H]1CN(c2cncc(-c3nn[nH]n3)n2)C[C@@H]1O,-7.491,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(c1cncc(-n2ccnn2)c1)N1CCN(c2cncc(-c3nn[nH]n3)n2)CC1,-7.094,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NCC(=O)N1CC[C@@H]2[C@H]1CCCN2C(=O)c1cc(-c2nn[nH]n2)c[nH]1)c1ncccc1O,-7.502,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C1CC[C@H](C(=O)N[C@H]2CCN(c3cncc(-c4nn[nH]n4)n3)C2)N1,-7.108,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
CN(C)c1ccc(C(=O)NC[C@H]2COCCN2c2cncc(-c3nn[nH]n3)n2)nn1,-7.042,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(N[C@H]1CCCN(c2cncc(-c3nn[nH]n3)n2)C1)c1ccnc2[nH]nnc12,-7.511,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1nonc1C(=O)NCC[C@@H]1CN(c2cncc(-c3nn[nH]n3)n2)CCS1(=O)=O,-7.83,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@H]1COCCN1c1cncc(-c2nn[nH]n2)n1)c1cc(-n2ccnc2)ccn1,-7.178,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@@H]1CN(c2ccc(-c3nn[nH]n3)nn2)CCO1)c1cnnc(O)c1,-7.585,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1nonc1CC(=O)N[C@H]1CC[C@@H](CN=c2cc[nH]c(-c3nn[nH]n3)n2)C1,-7.063,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
C[C@H]1CCN(c2ccnc(-c3nn[nH]n3)n2)C[C@@H]1NC(=O)c1c[nH]c(=O)cn1,-7.323,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
C[C@@H](NC(=O)c1cc(-c2nn[nH]n2)c[nH]1)[C@@H]1CN(C(=O)c2cc(-c3nn[nH]n3)c[nH]2)CCO1,-7.282,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
COc1ccc(C(=O)NC[C@@H]2CN(c3ccnc(-c4nn[nH]n4)n3)C[C@H]2O)nn1,-7.448,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1nn[nH]c1C(=O)N[C@@H]1CN(c2cncc(-c3nn[nH]n3)n2)C[C@@H]1O,-7.145,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1nonc1C(=O)NC[C@H]1COCCN1C(=O)c1cc(-c2nn[nH]n2)c[nH]1,-7.167,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@H]1CCCCN1c1cncc(-c2nn[nH]n2)n1)c1ccnc2[nH]nnc12,-7.867,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@]1(O)CCN(c2cncc(-c3nn[nH]n3)n2)C1)c1ccc2nn[nH]c2n1,-8.258,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@@H]1CCN(c2ccnc(-c3nn[nH]n3)n2)C1)c1cnc2[nH]nnc2c1,-7.943,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(NC[C@H]1COCCN1c1cncc(-c2nn[nH]n2)n1)c1cnc2[nH]nnc2c1,-7.78,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cc1nonc1CC(=O)N[C@H]1CCN(c2ccnc(-c3nn[nH]n3)n2)C[C@@H]1O,-7.112,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
O=C(c1ccc2nnnn2c1)N1CC[C@@H]2[C@@H]1CCCN2c1cncc(-c2nn[nH]n2)n1,-7.556,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
Cn1[nH]c(CN[C@@H]2CCCN(C(=O)c3ccc(-c4nn[nH]n4)[nH]3)C2)nc1=O,-7.287,молекула не найдена в ChEMBL (новая) — посторонняя активность неизвестна
